ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-09,1637.887649004577,-2659.522426486412,3037.6218322676723,1637.887649004577,1637.887649004577,-1455.8689755687356,-1455.8689755687356,-1455.8689755687356,-612.3450728982451,-612.3450728982451,-612.3450728982451,-843.5239026704905,-843.5239026704905,-843.5239026704905,0.0,0.0,0.0,182.0186734358415
2017-02-11,1639.5775057172568,-1730.8649892367885,3631.098178462973,1639.5775057172568,1639.5775057172568,-648.5139608698714,-648.5139608698714,-648.5139608698714,330.23484937094594,330.23484937094594,330.23484937094594,-978.7488102408174,-978.7488102408174,-978.7488102408174,0.0,0.0,0.0,991.0635448473854
2017-02-12,1640.4224340735968,-2161.7903020948747,3571.7024723275113,1640.4224340735968,1640.4224340735968,-932.207134369873,-932.207134369873,-932.207134369873,109.9102781912877,109.9102781912877,109.9102781912877,-1042.1174125611606,-1042.1174125611606,-1042.1174125611606,0.0,0.0,0.0,708.2152997037239
2017-02-13,1641.2673624299366,-2097.921212035175,3290.115260451586,1641.2673624299366,1641.2673624299366,-1104.1319790615237,-1104.1319790615237,-1104.1319790615237,-3.7825750412631827,-3.7825750412631827,-3.7825750412631827,-1100.3494040202604,-1100.3494040202604,-1100.3494040202604,0.0,0.0,0.0,537.1353833684129
2017-02-14,1642.1122907862766,-2017.0188433225946,3716.611169996035,1642.1122907862766,1642.1122907862766,-794.7845325083558,-794.7845325083558,-794.7845325083558,357.02747331607515,357.02747331607515,357.02747331607515,-1151.812005824431,-1151.812005824431,-1151.812005824431,0.0,0.0,0.0,847.3277582779208
2017-02-15,1642.9572191426162,-2030.2573542060863,3033.4600485128053,1642.9572191426162,1642.9572191426162,-1277.5994912060694,-1277.5994912060694,-1277.5994912060694,-82.6014971251922,-82.6014971251922,-82.6014971251922,-1194.997994080877,-1194.997994080877,-1194.997994080877,0.0,0.0,0.0,365.3577279365468
2017-02-16,1643.8021474989562,-2716.185692238497,2503.6875570113725,1643.8021474989562,1643.8021474989562,-1840.9068146965906,-1840.9068146965906,-1840.9068146965906,-612.3450728983372,-612.3450728983372,-612.3450728983372,-1228.5617417982535,-1228.5617417982535,-1228.5617417982535,0.0,0.0,0.0,-197.1046671976344
2017-02-19,1646.336932567976,-2171.908587706067,3210.757748422885,1646.336932567976,1646.336932567976,-1151.2181927720173,-1151.2181927720173,-1151.2181927720173,109.9102781910365,109.9102781910365,109.9102781910365,-1261.128470963054,-1261.128470963054,-1261.128470963054,0.0,0.0,0.0,495.1187397959586
2017-02-20,1647.1818609243157,-2455.4032616504423,2960.425288482054,1647.1818609243157,1647.1818609243157,-1250.783368693021,-1250.783368693021,-1250.783368693021,-3.7825750411485966,-3.7825750411485966,-3.7825750411485966,-1247.000793651872,-1247.000793651872,-1247.000793651872,0.0,0.0,0.0,396.39849223129477
2017-02-21,1648.0267892806555,-2052.0461491116885,3375.5291342790456,1648.0267892806555,1648.0267892806555,-862.8675784720045,-862.8675784720045,-862.8675784720045,357.0274733160581,357.0274733160581,357.0274733160581,-1219.8950517880626,-1219.8950517880626,-1219.8950517880626,0.0,0.0,0.0,785.159210808651
2017-02-22,1648.8717176369955,-2331.055260928032,3261.3187559187304,1648.8717176369955,1648.8717176369955,-1262.5283639428205,-1262.5283639428205,-1262.5283639428205,-82.6014971244416,-82.6014971244416,-82.6014971244416,-1179.926866818379,-1179.926866818379,-1179.926866818379,0.0,0.0,0.0,386.343353694175
2017-02-23,1649.716645993335,-2918.3789820647457,2541.3320077862404,1649.716645993335,1649.716645993335,-1739.827907823814,-1739.827907823814,-1739.827907823814,-612.3450728980788,-612.3450728980788,-612.3450728980788,-1127.4828349257352,-1127.4828349257352,-1127.4828349257352,0.0,0.0,0.0,-90.11126183047895
2017-02-25,1651.406502706015,-1658.0338279650289,3667.5323364648075,1651.406502706015,1651.406502706015,-657.7740416163749,-657.7740416163749,-657.7740416163749,330.2348493707241,330.2348493707241,330.2348493707241,-988.0088909870991,-988.0088909870991,-988.0088909870991,0.0,0.0,0.0,993.6324610896402
2017-02-27,1653.0963594186946,-1826.09238961913,3350.0402238880733,1653.0963594186946,1653.0963594186946,-813.2813173210961,-813.2813173210961,-813.2813173210961,-3.782575040886312,-3.782575040886312,-3.782575040886312,-809.4987422802099,-809.4987422802099,-809.4987422802099,0.0,0.0,0.0,839.8150420975985
2017-02-28,1653.9412877750347,-1239.0323007050736,4087.268101989477,1653.9412877750347,1653.9412877750347,-351.9806296774539,-351.9806296774539,-351.9806296774539,357.0274733161753,357.0274733161753,357.0274733161753,-709.0081029936292,-709.0081029936292,-709.0081029936292,0.0,0.0,0.0,1301.9606580975808
2017-03-01,1654.7862161313744,-1812.688047572863,3867.481772077944,1654.7862161313744,1654.7862161313744,-685.7572502791547,-685.7572502791547,-685.7572502791547,-82.6014971249279,-82.6014971249279,-82.6014971249279,-603.1557531542268,-603.1557531542268,-603.1557531542268,0.0,0.0,0.0,969.0289658522197
2017-03-03,1656.476072844054,-1339.5765022419994,4020.6452186505817,1656.476072844054,1656.476072844054,-480.79607519417635,-480.79607519417635,-480.79607519417635,-98.44345581171599,-98.44345581171599,-98.44345581171599,-382.3526193824604,-382.3526193824604,-382.3526193824604,0.0,0.0,0.0,1175.6799976498776
2017-03-04,1657.321001200394,-933.9442527650003,4302.738638234199,1657.321001200394,1657.321001200394,59.22410676708359,59.22410676708359,59.22410676708359,330.2348493707296,330.2348493707296,330.2348493707296,-271.010742603646,-271.010742603646,-271.010742603646,0.0,0.0,0.0,1716.5451079674776
2017-03-05,1658.1659295567338,-1173.1111681192583,4318.804328261259,1658.1659295567338,1658.1659295567338,-51.53588013056747,-51.53588013056747,-51.53588013056747,109.91027819122995,109.91027819122995,109.91027819122995,-161.4461583217974,-161.4461583217974,-161.4461583217974,0.0,0.0,0.0,1606.6300494261664
2017-03-06,1659.0108579130736,-1160.4078652613862,4272.766413011644,1659.0108579130736,1659.0108579130736,-59.18506628189651,-59.18506628189651,-59.18506628189651,-3.782575041401324,-3.782575041401324,-3.782575041401324,-55.40249124049518,-55.40249124049518,-55.40249124049518,0.0,0.0,0.0,1599.825791631177
2017-03-07,1659.8557862694136,-682.7664716966237,4772.834234623078,1659.8557862694136,1659.8557862694136,402.49602093415353,402.49602093415353,402.49602093415353,357.0274733158247,357.0274733158247,357.0274733158247,45.46854761832884,45.46854761832884,45.46854761832884,0.0,0.0,0.0,2062.351807203567
2017-03-08,1660.7007146257533,-878.7160037600966,4583.44564929966,1660.7007146257533,1660.7007146257533,57.03958940280849,57.03958940280849,57.03958940280849,-82.60149712541418,-82.60149712541418,-82.60149712541418,139.64108652822267,139.64108652822267,139.64108652822267,0.0,0.0,0.0,1717.740304028562
2017-03-09,1661.545642982093,-1456.4401466060474,4043.332711990487,1661.545642982093,1661.545642982093,-386.59951929050817,-386.59951929050817,-386.59951929050817,-612.345072898263,-612.345072898263,-612.345072898263,225.74555360775483,225.74555360775483,225.74555360775483,0.0,0.0,0.0,1274.946123691585
2017-03-10,1662.3905713384331,-806.797195426061,4567.360456584829,1662.3905713384331,1662.3905713384331,204.15154329289996,204.15154329289996,204.15154329289996,-98.44345581110504,-98.44345581110504,-98.44345581110504,302.594999104005,302.594999104005,302.594999104005,0.0,0.0,0.0,1866.542114631333
2017-03-11,1663.235499694773,-429.3620589049949,4846.553516184459,1663.235499694773,1663.235499694773,699.4415680967348,699.4415680967348,699.4415680967348,330.23484937075347,330.23484937075347,330.23484937075347,369.2067187259815,369.2067187259815,369.2067187259815,0.0,0.0,0.0,2362.677067791508
2017-03-12,1664.0804280511127,-493.68843480803156,5002.767797882331,1664.0804280511127,1664.0804280511127,534.7290206209956,534.7290206209956,534.7290206209956,109.91027819094664,109.91027819094664,109.91027819094664,424.818742430049,424.818742430049,424.818742430049,0.0,0.0,0.0,2198.8094486721084
2017-03-13,1664.9253564074527,-806.7655921617402,5049.5141327500405,1664.9253564074527,1664.9253564074527,465.11831229883785,465.11831229883785,465.11831229883785,-3.7825750412867567,-3.7825750412867567,-3.7825750412867567,468.9008873401246,468.9008873401246,468.9008873401246,0.0,0.0,0.0,2130.0436687062906
2017-03-14,1665.7702847637925,-237.04725231562173,5223.722295744432,1665.7702847637925,1665.7702847637925,858.1876867028401,858.1876867028401,858.1876867028401,357.0274733160416,357.0274733160416,357.0274733160416,501.1602133867985,501.1602133867985,501.1602133867985,0.0,0.0,0.0,2523.9579714666324
2017-03-15,1666.6152131201322,-481.9744774100156,4806.959483480647,1666.6152131201322,1666.6152131201322,438.9393649681492,438.9393649681492,438.9393649681492,-82.60149712590048,-82.60149712590048,-82.60149712590048,521.5408620940497,521.5408620940497,521.5408620940497,0.0,0.0,0.0,2105.5545780882812
2017-03-17,1668.305069832812,-653.4787859408982,4883.167790013067,1668.305069832812,1668.305069832812,429.145459620418,429.145459620418,429.145459620418,-98.44345581224883,-98.44345581224883,-98.44345581224883,527.5889154326669,527.5889154326669,527.5889154326669,0.0,0.0,0.0,2097.45052945323
2017-03-18,1669.149998189152,-234.75624062783066,5124.12270497236,1669.149998189152,1669.149998189152,844.488119221947,844.488119221947,844.488119221947,330.234849370759,330.234849370759,330.234849370759,514.253269851188,514.253269851188,514.253269851188,0.0,0.0,0.0,2513.6381174110993
2017-03-19,1669.9949265454916,-385.5182066904572,5202.850754455227,1669.9949265454916,1669.9949265454916,600.9072444816884,600.9072444816884,600.9072444816884,109.91027819066343,109.91027819066343,109.91027819066343,490.996966291025,490.996966291025,490.996966291025,0.0,0.0,0.0,2270.90217102718
2017-03-20,1670.839854901832,-554.3776941924499,4835.285132466721,1670.839854901832,1670.839854901832,454.9836880495777,454.9836880495777,454.9836880495777,-3.7825750408768473,-3.7825750408768473,-3.7825750408768473,458.76626309045463,458.76626309045463,458.76626309045463,0.0,0.0,0.0,2125.8235429514098
2017-03-21,1671.7415227706313,-232.65290272022372,5420.848383679046,1671.7415227706313,1671.7415227706313,775.6686640788396,775.6686640788396,775.6686640788396,357.0274733156909,357.0274733156909,357.0274733156909,418.6411907631487,418.6411907631487,418.6411907631487,0.0,0.0,0.0,2447.410186849471
2017-03-22,1672.6431906394307,-835.2167050588199,4678.60812655192,1672.6431906394307,1672.6431906394307,289.20472287714614,289.20472287714614,289.20472287714614,-82.60149712514988,-82.60149712514988,-82.60149712514988,371.806220002296,371.806220002296,371.806220002296,0.0,0.0,0.0,1961.847913516577
2017-03-24,1674.4465263770298,-893.8091777928098,4594.653667291528,1674.4465263770298,1674.4465263770298,164.6370714107721,164.6370714107721,164.6370714107721,-98.44345581300465,-98.44345581300465,-98.44345581300465,263.08052722377676,263.08052722377676,263.08052722377676,0.0,0.0,0.0,1839.0835977878019
2017-03-25,1675.348194245829,-350.5393561667984,4896.00885920476,1675.348194245829,1675.348194245829,534.03474377549,534.03474377549,534.03474377549,330.2348493708543,330.2348493708543,330.2348493708543,203.79989440463572,203.79989440463572,203.79989440463572,0.0,0.0,0.0,2209.382938021319
2017-03-26,1676.2498621146287,-975.9503358806063,4696.861925167785,1676.2498621146287,1676.2498621146287,252.8774510099276,252.8774510099276,252.8774510099276,109.91027819038013,109.91027819038013,109.91027819038013,142.96717281954747,142.96717281954747,142.96717281954747,0.0,0.0,0.0,1929.1273131245564
2017-03-27,1677.1515299834282,-996.2123965875314,4657.9931289173755,1677.1515299834282,1677.1515299834282,78.03983721574278,78.03983721574278,78.03983721574278,-3.7825750413918287,-3.7825750413918287,-3.7825750413918287,81.82241225713462,81.82241225713462,81.82241225713462,0.0,0.0,0.0,1755.191367199171
2017-03-28,1678.0531978522276,-752.1286470172959,4706.532608544995,1678.0531978522276,1678.0531978522276,378.5565810016143,378.5565810016143,378.5565810016143,357.02747331590774,357.02747331590774,357.02747331590774,21.529107685706528,21.529107685706528,21.529107685706528,0.0,0.0,0.0,2056.609778853842
2017-03-29,1678.954865721027,-1224.81985502463,4482.8896086506165,1678.954865721027,1678.954865721027,-119.45130229496925,-119.45130229496925,-119.45130229496925,-82.60149712563617,-82.60149712563617,-82.60149712563617,-36.84980516933307,-36.84980516933307,-36.84980516933307,0.0,0.0,0.0,1559.5035634260578
2017-03-30,1679.8565335898265,-1713.21225619036,3610.6225040483773,1679.8565335898265,1679.8565335898265,-704.717608174899,-704.717608174899,-704.717608174899,-612.3450728981887,-612.3450728981887,-612.3450728981887,-92.37253527671027,-92.37253527671027,-92.37253527671027,0.0,0.0,0.0,975.1389254149275
2017-03-31,1680.758201458626,-1138.4931673702888,4198.351445814725,1680.758201458626,1680.758201458626,-242.67863484345872,-242.67863484345872,-242.67863484345872,-98.44345581239375,-98.44345581239375,-98.44345581239375,-144.23517903106494,-144.23517903106494,-144.23517903106494,0.0,0.0,0.0,1438.0795666151673
2017-04-01,1681.6598693274257,-912.1023986600288,4542.278748099013,1681.6598693274257,1681.6598693274257,138.4505423183399,138.4505423183399,138.4505423183399,330.2348493706985,330.2348493706985,330.2348493706985,-191.78430705235863,-191.78430705235863,-191.78430705235863,0.0,0.0,0.0,1820.1104116457655
2017-04-02,1682.5615371962251,-981.2984718371606,4520.605421762226,1682.5615371962251,1682.5615371962251,-124.61492003798973,-124.61492003798973,-124.61492003798973,109.91027819088886,109.91027819088886,109.91027819088886,-234.5251982288786,-234.5251982288786,-234.5251982288786,0.0,0.0,0.0,1557.9466171582353
2017-04-03,1683.4632050650246,-1282.2446077434674,4044.1834577246286,1683.4632050650246,1683.4632050650246,-275.9082182575662,-275.9082182575662,-275.9082182575662,-3.782575041129581,-3.782575041129581,-3.782575041129581,-272.1256432164366,-272.1256432164366,-272.1256432164366,0.0,0.0,0.0,1407.5549868074584
2017-04-04,1684.364872933824,-1158.8433408777482,4611.927612221346,1684.364872933824,1684.364872933824,52.61211527319328,52.61211527319328,52.61211527319328,357.0274733158907,357.0274733158907,357.0274733158907,-304.4153580426974,-304.4153580426974,-304.4153580426974,0.0,0.0,0.0,1736.9769882070173
2017-04-05,1685.2665408026235,-1466.8376821865463,4044.4595656491088,1685.2665408026235,1685.2665408026235,-413.9826603145087,-413.9826603145087,-413.9826603145087,-82.60149712639642,-82.60149712639642,-82.60149712639642,-331.3811631881122,-331.3811631881122,-331.3811631881122,0.0,0.0,0.0,1271.2838804881148
2017-04-07,1687.0698765402224,-1439.7874338481442,4062.663344528788,1687.0698765402224,1687.0698765402224,-468.46094263698586,-468.46094263698586,-468.46094263698586,-98.4434558133435,-98.4434558133435,-98.4434558133435,-370.0174868236423,-370.0174868236423,-370.0174868236423,0.0,0.0,0.0,1218.6089339032364
2017-04-08,1687.971544409022,-954.3845551859803,4409.49727251689,1687.971544409022,1687.971544409022,-52.11559236046444,-52.11559236046444,-52.11559236046444,330.2348493707939,330.2348493707939,330.2348493707939,-382.3504417312583,-382.3504417312583,-382.3504417312583,0.0,0.0,0.0,1635.8559520485576
2017-04-09,1688.8732122778213,-1290.135296116207,4025.3336008061174,1688.8732122778213,1688.8732122778213,-280.74031721596776,-280.74031721596776,-280.74031721596776,109.91027819060564,109.91027819060564,109.91027819060564,-390.65059540657336,-390.65059540657336,-390.65059540657336,0.0,0.0,0.0,1408.1328950618536
2017-04-10,1689.7748801466207,-1436.0016072992103,4121.923417027265,1689.7748801466207,1689.7748801466207,-399.27594446414264,-399.27594446414264,-399.27594446414264,-3.7825750414969863,-3.7825750414969863,-3.7825750414969863,-395.4933694226456,-395.4933694226456,-395.4933694226456,0.0,0.0,0.0,1290.498935682478
2017-04-12,1691.5782158842196,-1523.1022716899122,3927.0824400629194,1691.5782158842196,1691.5782158842196,-479.98831845896706,-479.98831845896706,-479.98831845896706,-82.60149712509792,-82.60149712509792,-82.60149712509792,-397.3868213338691,-397.3868213338691,-397.3868213338691,0.0,0.0,0.0,1211.5898974252525
2017-04-13,1692.4798837530193,-1978.8729239199417,3674.5166764681235,1692.4798837530193,1692.4798837530193,-1008.144073758808,-1008.144073758808,-1008.144073758808,-612.3450728980225,-612.3450728980225,-612.3450728980225,-395.7990008607854,-395.7990008607854,-395.7990008607854,0.0,0.0,0.0,684.3358099942113
2017-04-14,1693.3815516218187,-1543.1137159508294,3755.4880224912695,1693.3815516218187,1693.3815516218187,-491.8753862904376,-491.8753862904376,-491.8753862904376,-98.44345581292657,-98.44345581292657,-98.44345581292657,-393.43193047751106,-393.43193047751106,-393.43193047751106,0.0,0.0,0.0,1201.5061653313812
2017-04-15,1694.2832194906182,-925.9182149464091,4310.025757958571,1694.2832194906182,1694.2832194906182,-60.70345287808538,-60.70345287808538,-60.70345287808538,330.2348493707994,330.2348493707994,330.2348493707994,-390.9383022488848,-390.9383022488848,-390.9383022488848,0.0,0.0,0.0,1633.579766612533
2017-04-16,1695.1848873594176,-1128.8299755294413,4245.453545178116,1695.1848873594176,1695.1848873594176,-279.01268950538645,-279.01268950538645,-279.01268950538645,109.91027819035449,109.91027819035449,109.91027819035449,-388.9229676957409,-388.9229676957409,-388.9229676957409,0.0,0.0,0.0,1416.1721978540313
2017-04-17,1696.086555228217,-1216.4875403600704,3982.768220481378,1696.086555228217,1696.086555228217,-391.70813675907334,-391.70813675907334,-391.70813675907334,-3.782575041864251,-3.782575041864251,-3.782575041864251,-387.925561717209,-387.925561717209,-387.925561717209,0.0,0.0,0.0,1304.3784184691438
2017-04-18,1696.9882230970168,-1212.4636434979072,4301.37406429444,1696.9882230970168,1696.9882230970168,-31.378200598221433,-31.378200598221433,-31.378200598221433,357.0274733157569,357.0274733157569,357.0274733157569,-388.4056739139783,-388.4056739139783,-388.4056739139783,0.0,0.0,0.0,1665.6100224987954
2017-04-19,1697.8898909658162,-1678.8312105805935,3838.765948313909,1697.8898909658162,1697.8898909658162,-473.3324060230069,-473.3324060230069,-473.3324060230069,-82.60149712585819,-82.60149712585819,-82.60149712585819,-390.7309088971487,-390.7309088971487,-390.7309088971487,0.0,0.0,0.0,1224.5574849428094
2017-04-21,1699.693226703415,-1533.4079594332597,3906.073521264402,1699.693226703415,1699.693226703415,-500.3212044255113,-500.3212044255113,-500.3212044255113,-98.44345581250961,-98.44345581250961,-98.44345581250961,-401.87774861300176,-401.87774861300176,-401.87774861300176,0.0,0.0,0.0,1199.3720222779036
2017-04-22,1700.5948945722143,-1048.3151818145675,4395.340358104338,1700.5948945722143,1700.5948945722143,-80.67715854079484,-80.67715854079484,-80.67715854079484,330.23484937080497,330.23484937080497,330.23484937080497,-410.91200791159974,-410.91200791159974,-410.91200791159974,0.0,0.0,0.0,1619.9177360314195
2017-04-23,1701.496562441014,-1314.0853491624353,4026.3620796270466,1701.496562441014,1701.496562441014,-312.305470059097,-312.305470059097,-312.305470059097,109.91027819079898,109.91027819079898,109.91027819079898,-422.21574824989597,-422.21574824989597,-422.21574824989597,0.0,0.0,0.0,1389.191092381917
2017-04-24,1702.3982303098137,-1574.4233214332294,4116.964558131634,1702.3982303098137,1702.3982303098137,-439.41358127122834,-439.41358127122834,-439.41358127122834,-3.7825750416020525,-3.7825750416020525,-3.7825750416020525,-435.6310062296263,-435.6310062296263,-435.6310062296263,0.0,0.0,0.0,1262.9846490385853
2017-04-25,1703.299898178613,-1121.6809723603076,4483.415266041052,1703.299898178613,1703.299898178613,-93.87687364757811,-93.87687364757811,-93.87687364757811,357.0274733159738,357.0274733159738,357.0274733159738,-450.90434696355186,-450.90434696355186,-450.90434696355186,0.0,0.0,0.0,1609.4230245310348
2017-04-26,1704.2015660474124,-1570.198256261946,4097.85461232358,1704.2015660474124,1704.2015660474124,-550.2984303839839,-550.2984303839839,-550.2984303839839,-82.60149712634447,-82.60149712634447,-82.60149712634447,-467.69693325763956,-467.69693325763956,-467.69693325763956,0.0,0.0,0.0,1153.9031356634284
2017-04-28,1706.0049017850113,-1817.5479960406494,3771.6629427154658,1706.0049017850113,1706.0049017850113,-602.5772740228942,-602.5772740228942,-602.5772740228942,-98.44345581345945,-98.44345581345945,-98.44345581345945,-504.1338182094347,-504.1338182094347,-504.1338182094347,0.0,0.0,0.0,1103.427627762117
2017-04-30,1707.8082375226104,-1333.354507060046,4023.361167371023,1707.8082375226104,1707.8082375226104,-431.1281566095907,-431.1281566095907,-431.1281566095907,109.91027819054781,109.91027819054781,109.91027819054781,-541.0384348001385,-541.0384348001385,-541.0384348001385,0.0,0.0,0.0,1276.6800809130198
2017-05-01,1708.7099053914098,-1457.490207026643,3737.1435838971715,1708.7099053914098,1708.7099053914098,-562.1006009133557,-562.1006009133557,-562.1006009133557,-3.782575041339768,-3.782575041339768,-3.782575041339768,-558.3180258720159,-558.3180258720159,-558.3180258720159,0.0,0.0,0.0,1146.6093044780541
2017-05-02,1709.6115732602093,-1171.0552722572486,4174.3091786907635,1709.6115732602093,1709.6115732602093,-217.06511119951665,-217.06511119951665,-217.06511119951665,357.02747331619065,357.02747331619065,357.02747331619065,-574.0925845157072,-574.0925845157072,-574.0925845157072,0.0,0.0,0.0,1492.5464620606926
2017-05-03,1710.5132411290087,-1645.764562766239,3708.3575576208605,1710.5132411290087,1710.5132411290087,-670.4480257224736,-670.4480257224736,-670.4480257224736,-82.60149712683075,-82.60149712683075,-82.60149712683075,-587.8465285956429,-587.8465285956429,-587.8465285956429,0.0,0.0,0.0,1040.0652154065351
2017-05-05,1712.3165768666076,-1640.7184616588881,3731.475479253562,1712.3165768666076,1712.3165768666076,-705.8898046728139,-705.8898046728139,-705.8898046728139,-98.44345581284848,-98.44345581284848,-98.44345581284848,-607.4463488599654,-607.4463488599654,-607.4463488599654,0.0,0.0,0.0,1006.4267721937938
2017-05-06,1713.2184231107833,-1298.3096658109746,4119.946208681989,1713.2184231107833,1713.2184231107833,-282.2830064260898,-282.2830064260898,-282.2830064260898,330.23484937083424,330.23484937083424,330.23484937083424,-612.517855796924,-612.517855796924,-612.517855796924,0.0,0.0,0.0,1430.9354166846936
2017-05-07,1714.1202693549592,-1705.1805775666328,3947.557826743135,1714.1202693549592,1714.1202693549592,-504.13232597688335,-504.13232597688335,-504.13232597688335,109.91027819099233,109.91027819099233,109.91027819099233,-614.0426041678757,-614.0426041678757,-614.0426041678757,0.0,0.0,0.0,1209.987943378076
2017-05-08,1715.022115599135,-1450.6800893938089,3930.3964305749737,1715.022115599135,1715.022115599135,-615.611604912262,-615.611604912262,-615.611604912262,-3.782575041225231,-3.782575041225231,-3.782575041225231,-611.8290298710368,-611.8290298710368,-611.8290298710368,0.0,0.0,0.0,1099.410510686873
2017-05-09,1715.923961843311,-1374.6480168704682,4246.743423449714,1715.923961843311,1715.923961843311,-248.74843820178205,-248.74843820178205,-248.74843820178205,357.02747331607395,357.02747331607395,357.02747331607395,-605.775911517856,-605.775911517856,-605.775911517856,0.0,0.0,0.0,1467.1755236415288
2017-05-10,1716.8258080874868,-1860.9863803497074,3732.777675671223,1716.8258080874868,1716.8258080874868,-678.4765564749505,-678.4765564749505,-678.4765564749505,-82.60149712580622,-82.60149712580622,-82.60149712580622,-595.8750593491443,-595.8750593491443,-595.8750593491443,0.0,0.0,0.0,1038.3492516125364
2017-05-11,1717.7276543316627,-2082.5598238365646,3172.3091917866855,1717.7276543316627,1717.7276543316627,-1194.5564204507598,-1194.5564204507598,-1194.5564204507598,-612.3450728982093,-612.3450728982093,-612.3450728982093,-582.2113475525507,-582.2113475525507,-582.2113475525507,0.0,0.0,0.0,523.171233880903
2017-05-12,1718.6295005758386,-1602.2411099760284,3599.923716467009,1718.6295005758386,1718.6295005758386,-663.4036029585976,-663.4036029585976,-663.4036029585976,-98.44345581223752,-98.44345581223752,-98.44345581223752,-564.96014714636,-564.96014714636,-564.96014714636,0.0,0.0,0.0,1055.2258976172411
2017-05-14,1720.4331930641902,-1544.7054023313844,4112.699949052431,1720.4331930641902,1720.4331930641902,-410.90647749237166,-410.90647749237166,-410.90647749237166,109.91027819150106,109.91027819150106,109.91027819150106,-520.8167556838727,-520.8167556838727,-520.8167556838727,0.0,0.0,0.0,1309.5267155718184
2017-05-15,1721.335039308366,-1612.5681728656089,3990.339981268545,1721.335039308366,1721.335039308366,-498.4539289726334,-498.4539289726334,-498.4539289726334,-3.782575041444895,-3.782575041444895,-3.782575041444895,-494.67135393118843,-494.67135393118843,-494.67135393118843,0.0,0.0,0.0,1222.8811103357327
2017-05-16,1722.236885552542,-978.6248262076607,4543.358534533674,1722.236885552542,1722.236885552542,-109.3842108833398,-109.3842108833398,-109.3842108833398,357.0274733160569,357.0274733160569,357.0274733160569,-466.4116841993967,-466.4116841993967,-466.4116841993967,0.0,0.0,0.0,1612.852674669202
2017-05-17,1723.1387317967178,-1436.10824626758,3889.42826554068,1723.1387317967178,1723.1387317967178,-519.1502448984721,-519.1502448984721,-519.1502448984721,-82.60149712656647,-82.60149712656647,-82.60149712656647,-436.54874777190565,-436.54874777190565,-436.54874777190565,0.0,0.0,0.0,1203.9884868982458
2017-05-18,1724.0405780408937,-1911.7819619609666,3481.2670420189947,1724.0405780408937,1724.0405780408937,-1017.9706483186856,-1017.9706483186856,-1017.9706483186856,-612.3450728983013,-612.3450728983013,-612.3450728983013,-405.6255754203844,-405.6255754203844,-405.6255754203844,0.0,0.0,0.0,706.0699297222081
2017-05-19,1724.9424242850696,-1596.3810548527326,4093.3350246742557,1724.9424242850696,1724.9424242850696,-472.6467289602764,-472.6467289602764,-472.6467289602764,-98.44345581182061,-98.44345581182061,-98.44345581182061,-374.20327314845576,-374.20327314845576,-374.20327314845576,0.0,0.0,0.0,1252.295695324793
2017-05-20,1725.8442705292455,-951.1350661809527,4496.41381836797,1725.8442705292455,1725.8442705292455,-12.61203953154253,-12.61203953154253,-12.61203953154253,330.2348493708636,330.2348493708636,330.2348493708636,-342.8468889024062,-342.8468889024062,-342.8468889024062,0.0,0.0,0.0,1713.232230997703
2017-05-21,1726.7461167734214,-1154.7681851745926,4297.4986088908245,1726.7461167734214,1726.7461167734214,-202.20122032394215,-202.20122032394215,-202.20122032394215,109.91027819121783,109.91027819121783,109.91027819121783,-312.11149851516,-312.11149851516,-312.11149851516,0.0,0.0,0.0,1524.5448964494792
2017-05-22,1727.6479630175972,-1202.728737531614,4147.040406640289,1727.6479630175972,1727.6479630175972,-286.31146745902697,-286.31146745902697,-286.31146745902697,-3.782575041330297,-3.782575041330297,-3.782575041330297,-282.5288924176967,-282.5288924176967,-282.5288924176967,0.0,0.0,0.0,1441.3364955585703
2017-05-23,1728.549809261773,-940.9077704526011,4595.032129300952,1728.549809261773,1728.549809261773,102.43225599272317,102.43225599272317,102.43225599272317,357.0274733160398,357.0274733160398,357.0274733160398,-254.5952173233166,-254.5952173233166,-254.5952173233166,0.0,0.0,0.0,1830.982065254496
2017-05-24,1729.4516555059488,-1125.4450171597443,4028.414873806676,1729.4516555059488,1729.4516555059488,-311.3613873384895,-311.3613873384895,-311.3613873384895,-82.60149712526797,-82.60149712526797,-82.60149712526797,-228.75989021322155,-228.75989021322155,-228.75989021322155,0.0,0.0,0.0,1418.0902681674593
2017-05-25,1730.353501750125,-1713.1315179351218,3547.073560436029,1730.353501750125,1730.353501750125,-817.7611297478174,-817.7611297478174,-817.7611297478174,-612.345072898043,-612.345072898043,-612.345072898043,-205.41605684977452,-205.41605684977452,-205.41605684977452,0.0,0.0,0.0,912.5923720023075
2017-05-26,1731.2553479943006,-1325.5196602830686,4242.684203175237,1731.2553479943006,1731.2553479943006,-283.3362710288494,-283.3362710288494,-283.3362710288494,-98.44345581257643,-98.44345581257643,-98.44345581257643,-184.892815216273,-184.892815216273,-184.892815216273,0.0,0.0,0.0,1447.919076965451
